2019-07-04T00:56:37.620000Z,36.0808,-117.878,2.81,0.89
2019-07-04T04:03:01.480000Z,36.0147,-117.8042,1.4,0.54
2019-07-04T16:07:20.260000Z,35.7075,-117.5005,11.13,0.36
2019-07-04T16:13:43.370000Z,35.7072,-117.4992,10.94,1.5
2019-07-04T17:02:55.340000Z,35.7082,-117.5037,10.6,3.98
2019-07-04T17:09:20.090000Z,35.7077,-117.5013,10.97,2.49
2019-07-04T17:11:32.850000Z,35.7055,-117.4975,11.2,0.63
2019-07-04T17:11:40.160000Z,35.7083,-117.5053,6.33,0.94
2019-07-04T17:12:14.970000Z,35.7065,-117.5032,10.52,2.13
2019-07-04T17:12:38.080000Z,35.7083,-117.4905,11.04,1.75
2019-07-04T17:13:26.210000Z,35.7047,-117.4988,10.17,0.6
2019-07-04T17:13:36.190000Z,35.7023,-117.5045,10.65,0.39
2019-07-04T17:13:51.800000Z,35.7042,-117.4953,10.98,0.77
2019-07-04T17:14:09.200000Z,35.7055,-117.4935,10.88,0.37
2019-07-04T17:14:10.460000Z,35.6912,-117.5353,13.0,0.5
2019-07-04T17:15:35.500000Z,35.7108,-117.4813,11.58,0.42
2019-07-04T17:15:47.190000Z,35.7068,-117.5018,8.99,1.43
2019-07-04T17:16:18.570000Z,35.709,-117.4903,10.17,0.62
2019-07-04T17:27:35.140000Z,35.7025,-117.5017,9.59,0.54
2019-07-04T17:33:49.000000Z,35.7053,-117.5038,10.5,6.4
2019-07-04T17:35:01.660000Z,35.644,-117.5672,4.64,4.49
2019-07-04T17:35:17.430000Z,35.6887,-117.474,6.48,3.93
2019-07-04T17:35:46.340000Z,35.6937,-117.437,7.65,3.63
2019-07-04T17:35:52.170000Z,35.687,-117.5062,1.6,4.28
2019-07-04T17:36:04.360000Z,35.7342,-117.5742,6.41,3.94
2019-07-04T17:36:58.950000Z,35.7258,-117.5593,5.3,3.41
2019-07-04T17:37:01.140000Z,35.7105,-117.4773,1.57,3.66
2019-07-04T17:37:14.850000Z,35.6655,-117.516,1.64,3.97
2019-07-04T17:37:25.640000Z,35.6758,-117.4575,15.82,4.01
2019-07-04T17:37:46.320000Z,35.6812,-117.5262,6.83,3.24
2019-07-04T17:37:55.500000Z,35.7457,-117.5517,8.29,3.86
2019-07-04T17:38:21.450000Z,35.714,-117.476,1.74,3.73
2019-07-04T17:38:47.760000Z,35.6235,-117.596,8.55,3.5
2019-07-04T17:38:57.260000Z,35.6698,-117.5295,1.87,3.43
2019-07-04T17:39:05.120000Z,35.7168,-117.6662,5.17,3.25
2019-07-04T17:39:14.620000Z,35.6215,-117.5945,8.82,2.98
2019-07-04T17:39:33.310000Z,35.5743,-117.6367,6.85,3.11
2019-07-04T17:39:35.360000Z,35.6877,-117.4932,10.96,3.69
2019-07-04T17:39:51.740000Z,35.6715,-117.5453,2.27,3.11
2019-07-04T17:40:02.250000Z,35.7253,-117.5708,6.63,3.8
2019-07-04T17:40:18.520000Z,35.707,-117.5102,8.66,4.13
2019-07-04T17:40:34.900000Z,35.6948,-117.5018,2.04,3.54
2019-07-04T17:40:46.140000Z,35.7298,-117.5548,7.72,3.42
2019-07-04T17:40:51.720000Z,35.6805,-117.4743,7.09,3.13
2019-07-04T17:41:20.850000Z,35.7267,-117.5288,1.97,3.3
2019-07-04T17:41:43.580000Z,35.6048,-117.5843,7.3,3.22
2019-07-04T17:42:21.920000Z,35.5767,-117.6387,6.89,3.2
2019-07-04T17:42:54.130000Z,35.7302,-117.5587,7.84,3.22
2019-07-04T17:43:29.600000Z,35.6548,-117.5405,9.57,3.5
2019-07-04T17:43:49.220000Z,35.7458,-117.5347,6.35,3.21
2019-07-04T17:44:24.020000Z,35.7478,-117.54,9.4,2.77
2019-07-04T17:44:32.820000Z,35.6875,-117.5072,1.54,3.86
2019-07-04T17:45:05.780000Z,35.6977,-117.4865,2.24,3.03
2019-07-04T17:45:23.950000Z,35.7152,-117.5473,7.21,3.03
2019-07-04T17:45:28.630000Z,35.7348,-117.5368,10.34,3.21
2019-07-04T17:46:03.710000Z,35.6432,-117.6102,10.14,2.96
2019-07-04T17:46:20.320000Z,35.6563,-117.5325,1.52,2.56
2019-07-04T17:46:37.050000Z,35.7213,-117.5287,4.6,2.44
2019-07-04T17:46:49.960000Z,35.6385,-117.6108,10.97,3.07
2019-07-04T17:47:17.810000Z,35.7455,-117.5465,7.11,3.5
2019-07-04T17:47:40.970000Z,35.726,-117.5585,3.58,3.11
2019-07-04T17:47:54.970000Z,35.7287,-117.5607,5.25,3.4
2019-07-04T17:48:03.160000Z,35.6365,-117.5518,6.62,3.27
