> -L"Unknown Fault in CA"
> -L"Unknown Fault in CA"
-117.341214	36.2418869994
-117.345864	36.2397699988
> -L"Unknown Fault in CA"
-117.345261	36.2509719994
-117.35056	36.2487779994
> -L"Unknown Fault in CA"
-117.347587	36.246785999
-117.344006	36.2495439988
> -L"Unknown Fault in CA"
-117.630451	36.273048999
-117.629971	36.2684629991
-117.63177	36.2629859988
> -L"Unknown Fault in CA"
-117.642299	36.2750259992
-117.647088	36.2915799994
-117.650366	36.298036999
-117.653712	36.3008249988
> -L"Unknown Fault in CA"
-117.711674	36.3207539993
-117.700108	36.302290999
> -L"Unknown Fault in CA"
-117.63707	36.2822939991
-117.638632	36.2896449991
-117.640296	36.2914989992
-117.640761	36.2970019994
-117.642426	36.2988559991
-117.645619	36.3098929991
> -L"Unknown Fault in CA"
-117.169656	36.3462269992
-117.169181	36.3425529993
-117.161654	36.3263889989
-117.157251	36.3212739994
> -L"Unknown Fault in CA"
-117.273886	36.2983799992
-117.278722	36.3094539988
-117.278593	36.3149519994
-117.279683	36.3168019989
-117.278507	36.3186169991
-117.278988	36.3222899992
-117.277246	36.3240969993
> -L"Unknown Fault in CA"
-117.286582	36.3123219994
-117.285407	36.3141369989
-117.287982	36.325175999
-117.289627	36.3274909993
-117.288255	36.3287829989
> -L"Unknown Fault in CA"
-117.297337	36.3124859991
-117.30222	36.3217249993
-117.299532	36.3400159988
-117.301627	36.347379999
> -L"Unknown Fault in CA"
-117.156815	36.3386849994
-117.16107	36.3497529992
-117.163288	36.3516229991
-117.163197	36.3552879994
> -L"Unknown Fault in CA"
-117.176293	36.3527489988
-117.176247	36.3545819993
-117.183338	36.3656959989
-117.18438	36.3693799989
-117.189864	36.3768019988
> -L"Unknown Fault in CA"
-117.153062	36.375287999
-117.153919	36.386301999
-117.1565	36.3964249988
> -L"Unknown Fault in CA"
-117.340336	36.4245829988
-117.358742	36.4029949989
> -L"Unknown Fault in CA"
-117.364373	36.4181669991
-117.358514	36.4139549988
-117.352924	36.4104379993
> -L"Unknown Fault in CA"
-117.373478	36.4295259988
-117.368458	36.4257859991
-117.36288	36.4215809994
> -L"Unknown Fault in CA"
-117.323826	36.4421279991
-117.326168	36.4389539991
-117.336561	36.4308559992
-117.340336	36.4245829988
> -L"Unknown Fault in CA"
-117.351591	36.4434519989
-117.340336	36.4245829988
> -L"Unknown Fault in CA"
-117.734785	36.4584989993
-117.735416	36.4548399994
-117.733841	36.447488999
-117.731392	36.4413399992
-117.726707	36.4336569989
-117.720267	36.4262069992
> -L"Unknown Fault in CA"
-117.364652	36.4183979992
-117.35423	36.4269919992
> -L"Unknown Fault in CA"
-117.378608	36.453011999
-117.379854	36.4479869989
-117.37954	36.4365259991
-117.381362	36.4310519988
-117.380033	36.4295669988
-117.379372	36.429284999
> -L"Unknown Fault in CA"
-117.378372	36.4261609992
-117.374916	36.4305239989
> -L"Unknown Fault in CA"
-117.373424	36.4309379993
-117.374916	36.4305239989
> -L"Unknown Fault in CA"
-117.374916	36.4305239989
-117.373705	36.4320509991
-117.368796	36.4361029989
-117.363606	36.4399249994
-117.356954	36.442131999
> -L"Unknown Fault in CA"
-117.727428	36.4574969993
-117.723633	36.447373999
-117.720293	36.4436689992
> -L"Unknown Fault in CA"
-117.652016	36.4859499992
-117.651541	36.4809009989
-117.646164	36.464799999
-117.646799	36.4611419994
-117.644717	36.4570969991
> -L"Unknown Fault in CA"
-117.662613	36.4961609994
-117.661687	36.4846899993
-117.660028	36.482378999
-117.657358	36.466114999
> -L"Unknown Fault in CA"
-117.701492	36.4548969989
-117.70121	36.4745919989
> -L"Unknown Fault in CA"
-117.722805	36.4707839993
-117.717702	36.474785999
-117.713261	36.4791119988
-117.711766	36.4860759988
> -L"Harper fault zone"
-117.261371001	35.1508669993
-117.260109	35.1478539994
> -L"Harper fault zone"
-117.396862	35.2060119993
-117.394795	35.2050999991
> -L"Harper fault zone"
-117.427575	35.2261679988
-117.426920001	35.2259749988
> -L"Harper fault zone"
-117.432215	35.2285259995
-117.430694	35.2276899992
> -L"Harper fault zone"
-117.195294	35.111539999
-117.19717	35.1088259994
-117.199357999	35.1051659991
> -L"Harper fault zone"
-117.196087	35.117223999
-117.197961	35.113002999
-117.201762	35.1056829985
> -L"Harper fault zone"
-117.210306	35.1218279988
-117.209201	35.1173929994
-117.20862	35.113990999
-117.207514	35.1091249989
-117.20746	35.1079619994
-117.207614	35.1066719992
> -L"Harper fault zone"
-117.261482	35.1534939989
-117.259434	35.1496629991
> -L"Harper fault zone"
-117.261482	35.1534939989
-117.261371001	35.1508669993
> -L"Harper fault zone"
-117.270978	35.167609999
-117.268408	35.164252999
-117.266312	35.1620149994
-117.26521	35.1604229993
-117.263845	35.1580989988
-117.261482	35.1534939989
> -L"Harper fault zone"
-117.259219	35.1470789994
-117.25644	35.1433349992
-117.255233	35.1413979989
-117.253189	35.138901999
-117.25188	35.1375239989
-117.249106	35.1356740005
-117.245758	35.1339539991
-117.241204	35.130813999
> -L"Harper fault zone"
-117.273639999	35.1457329993
-117.272749	35.1447859978
-117.270238	35.1437549992
-117.26893	35.1431099978
-117.267987	35.1424649994
-117.266992	35.1415179988
-117.265998	35.1410019989
-117.265265	35.1404429994
-117.264531001	35.1397120004
-117.263692	35.1385929991
-117.261597	35.136655999
-117.260132	35.1355380004
-117.257253	35.1337739993
> -L"Harper fault zone"
-117.260109	35.1478539994
-117.259626	35.1425139991
> -L"Harper fault zone"
-117.290443	35.1552339994
-117.288976	35.153813999
-117.286462	35.1518799995
-117.281589	35.1474919998
-117.27803	35.1454709988
-117.276773001	35.1445249991
-117.274993	35.1437939993
-117.272535	35.143020999
> -L"Harper fault zone"
-117.419162	35.2224169997
-117.417376	35.2207409994
-117.415277	35.2191949992
-117.411229	35.2145099994
-117.409233	35.2125759978
-117.406558	35.2107299994
-117.404775	35.2096569989
-117.400687	35.2076839989
-117.396862	35.2060119993
> -L"Harper fault zone"
-117.411047999	35.2210559991
-117.4036	35.2163759989
-117.397776	35.2122539993
> -L"Harper fault zone"
-117.411047999	35.2210559991
-117.41068	35.2205829993
-117.409888	35.2188619989
-117.409256	35.217958999
-117.406997	35.2155089991
-117.405266	35.2144780004
> -L"Harper fault zone"
-117.423151	35.2253799994
-117.418117	35.2226779979
-117.415813	35.2221659988
-117.415185	35.222166999
-117.413721999	35.2224279994
-117.413251001	35.2223859989
-117.411835	35.2216569994
-117.411047999	35.2210559991
> -L"Harper fault zone"
-117.426920001	35.2259749988
-117.423151	35.2253799994
> -L"Harper fault zone"
-117.433745	35.231470999
-117.429916	35.2290689992
-117.426035	35.2270109992
-117.424777	35.2265389991
-117.424095999	35.2261529989
-117.423151	35.2253799994
> -L"Harper fault zone"
-117.430694	35.2276899992
-117.427575	35.2261679988
> -L"Harper fault zone"
-117.445857001	35.2368489998
-117.439772001	35.2333739991
-117.437308	35.2323039989
-117.435315	35.2312739979
-117.433109	35.229557999
-117.432215	35.2285259995
> -L"Harper fault zone"
-117.456135	35.2525419991
-117.445311	35.2431799989
-117.441999	35.2397859993
-117.441577	35.239140999
-117.437799	35.2367809993
-117.432703	35.2323999991
> -L"Blackwater fault zone"
-117.228339	35.2477559978
-117.231983999	35.2518049995
-117.235456999	35.2553309993
-117.238118	35.258664999
-117.242280999	35.2649019989
-117.25295	35.280207999
-117.258809	35.288212999
-117.274101	35.3096629992
-117.279044	35.3171859989
> -L"Blackwater fault zone"
-117.309087	35.3513379993
-117.309137	35.3518029992
-117.30983	35.3530429995
-117.310995	35.3542299993
-117.311241	35.3546349988
-117.312103	35.3564859989
-117.312693	35.3582959988
-117.312785	35.3592709992
> -L"Blackwater fault zone"
-117.384684	35.4159129994
-117.387306	35.4177819992
